date,rate
2019-01-10,6.7804941482
2019-01-11,6.7564380473
2019-01-12,6.7564380473
2019-01-13,6.7564380473
2019-01-14,6.7668091044
2019-01-15,6.7603291317
2019-01-16,6.762490122
2019-01-17,6.7714110214
2019-01-18,6.778723031
2019-01-19,6.778723031
2019-01-20,6.778723031
2019-01-21,6.7979229009
2019-01-22,6.8080852563
2019-01-23,6.7869270696
2019-01-24,6.7931399348
2019-01-25,6.7600035255
2019-01-26,6.7600035255
2019-01-27,6.7600035255
2019-01-28,6.7434752146
2019-01-29,6.7349851164
2019-01-30,6.7168606177
2019-01-31,6.7035167131
2019-02-01,6.7354197542
2019-02-02,6.7354197542
2019-02-03,6.7354197542
2019-02-04,6.7447793796
2019-02-05,6.7353584873
2019-02-06,6.7447779533
2019-02-07,6.7448215073
2019-02-08,6.7448439979
2019-02-09,6.7448439979
2019-02-10,6.7448439979
2019-02-11,6.7893712972
2019-02-12,6.7702726629
2019-02-13,6.7646174259
2019-02-14,6.7755591054
2019-02-15,6.7705150977
2019-02-16,6.7705150977
2019-02-17,6.7705150977
2019-02-18,6.7652718927
2019-02-19,6.7662475651
2019-02-20,6.7222712044
2019-02-21,6.7178967765
2019-02-22,6.7204415011
2019-02-23,6.7204415011
2019-02-24,6.7204415011
2019-02-25,6.6888595332
2019-02-26,6.6963295485
2019-02-27,6.6812752503
2019-02-28,6.6843903294
2019-03-01,6.705789335
2019-03-02,6.705789335
2019-03-03,6.705789335
2019-03-04,6.7023904031
2019-03-05,6.7030629358
2019-03-06,6.7100398054
2019-03-07,6.7094312838
2019-03-08,6.7234895741
2019-03-09,6.7234895741
2019-03-10,6.7234895741
2019-03-11,6.7246531483
2019-03-12,6.7089135255
2019-03-13,6.7077766965
2019-03-14,6.7272244356
2019-03-15,6.7140077821
2019-03-16,6.7140077821
2019-03-17,6.7140077821
2019-03-18,6.7130143625
2019-03-19,6.7121852439
2019-03-20,6.6949092831
2019-03-21,6.6916659348
2019-03-22,6.7127941957
2019-03-23,6.7127941957
2019-03-24,6.7127941957
2019-03-25,6.7121412804
2019-03-26,6.7149056771
2019-03-27,6.7248912175
2019-03-28,6.7387234801
2019-03-29,6.7109034268
2019-03-30,6.7109034268
2019-03-31,6.7109034268
2019-04-01,6.7114631541
2019-04-02,6.7200892857
2019-04-03,6.7084408076
2019-04-04,6.7165522774
2019-04-05,6.7174396866
2019-04-06,6.7174396866
2019-04-07,6.7174396866
2019-04-08,6.7189222835
2019-04-09,6.7117141084
2019-04-10,6.7167302066
2019-04-11,6.7180397727
2019-04-12,6.7077996643
2019-04-13,6.7077996643
2019-04-14,6.7077996643
2019-04-15,6.7061787324
2019-04-16,6.7090667846
2019-04-17,6.6891425538
2019-04-18,6.7062222222
2019-04-19,6.7062222222
2019-04-20,6.7062222222
2019-04-21,6.7062222222
2019-04-22,6.7062222222
2019-04-23,6.7191640729
2019-04-24,6.7181728968
2019-04-25,6.7470106986
2019-04-26,6.7359202371
2019-04-27,6.7359202371
2019-04-28,6.7359202371
2019-04-29,6.7324663677
2019-04-30,6.7339097878
2019-05-01,6.7339097878
2019-05-02,6.7345701035
2019-05-03,6.7345584939
2019-05-04,6.7345584939
2019-05-05,6.7345584939
2019-05-06,6.7658719529
2019-05-07,6.7688869021
2019-05-08,6.7800392787
2019-05-09,6.8233717502
2019-05-10,6.8235084595
2019-05-11,6.8235084595
2019-05-12,6.8235084595
2019-05-13,6.8772787906
2019-05-14,6.8815250312
2019-05-15,6.8787445229
2019-05-16,6.8791395162
2019-05-17,6.914160401
2019-05-18,6.914160401
2019-05-19,6.914160401
2019-05-20,6.9157338587
2019-05-21,6.9062807992
2019-05-22,6.9025154418
2019-05-23,6.917856181
2019-05-24,6.9014034147
2019-05-25,6.9014034147
2019-05-26,6.9014034147
2019-05-27,6.8989105197
2019-05-28,6.9107398142
2019-05-29,6.9093761205
2019-05-30,6.9070414945
2019-05-31,6.9092458076
2019-06-01,6.9092458076
2019-06-02,6.9092458076
2019-06-03,6.9068395172
2019-06-04,6.9091070793
2019-06-05,6.9071688727
2019-06-06,6.912835079
2019-06-07,6.9096957332
2019-06-08,6.9096957332
2019-06-09,6.9096957332
2019-06-10,6.9343420936
2019-06-11,6.9119257951
2019-06-12,6.9191910271
2019-06-13,6.9221365931
2019-06-14,6.9238348868
2019-06-15,6.9238348868
2019-06-16,6.9238348868
2019-06-17,6.9248709275
2019-06-18,6.9264324663
2019-06-19,6.9044347283
2019-06-20,6.8543380207
2019-06-21,6.8745139625
2019-06-22,6.8745139625
2019-06-23,6.8745139625
2019-06-24,6.8767772512
2019-06-25,6.8797857394
2019-06-26,6.87722232
2019-06-27,6.8776605101
2019-06-28,6.8703866432
2019-06-29,6.8703866432
2019-06-30,6.8703866432
2019-07-01,6.8423649661
2019-07-02,6.87602867
2019-07-03,6.8806340211
2019-07-04,6.8716335932
2019-07-05,6.8761101243
2019-07-06,6.8761101243
2019-07-07,6.8761101243
2019-07-08,6.8812304949
2019-07-09,6.8857652834
2019-07-10,6.8829768271
2019-07-11,6.8654851573
2019-07-12,6.8810095086
2019-07-13,6.8810095086
2019-07-14,6.8810095086
2019-07-15,6.8758541131
2019-07-16,6.8775728415
2019-07-17,6.8774855105
2019-07-18,6.880171184
2019-07-19,6.8784072688
2019-07-20,6.8784072688
2019-07-21,6.8784072688
2019-07-22,6.8807846634
2019-07-23,6.878725499
2019-07-24,6.8750448833
2019-07-25,6.8729644624
2019-07-26,6.8781648411
2019-07-27,6.8781648411
2019-07-28,6.8781648411
2019-07-29,6.8934256678
2019-07-30,6.8819257665
2019-07-31,6.8821630347
2019-08-01,6.901966114
2019-08-02,6.9384116694
2019-08-03,6.9384116694
2019-08-04,6.9384116694
2019-08-05,7.0385440887
2019-08-06,7.0189505676
2019-08-07,7.0484734869
2019-08-08,7.0466362905
2019-08-09,7.0583139846
2019-08-10,7.0583139846
2019-08-11,7.0583139846
2019-08-12,7.0586028229
2019-08-13,7.0667438959
2019-08-14,7.0187701108
2019-08-15,7.0370403587
2019-08-16,7.0402672445
2019-08-17,7.0402672445
2019-08-18,7.0402672445
2019-08-19,7.0506169504
2019-08-20,7.0585048754
2019-08-21,7.0639409222
2019-08-22,7.0849950374
2019-08-23,7.0889290556
2019-08-24,7.0889290556
2019-08-25,7.0889290556
2019-08-26,7.145465995
2019-08-27,7.1612932277
2019-08-28,7.1602454209
2019-08-29,7.1424313584
2019-08-30,7.1500543675
2019-08-31,7.1500543675
2019-09-01,7.1500543675
2019-09-02,7.1714989059
2019-09-03,7.1786595959
2019-09-04,7.1526592848
2019-09-05,7.1437873033
2019-09-06,7.1136301805
2019-09-07,7.1136301805
2019-09-08,7.1136301805
2019-09-09,7.1249886704
2019-09-10,7.1055253623
2019-09-11,7.1170589839
2019-09-12,7.0876584876
2019-09-13,7.0826423937
2019-09-14,7.0826423937
2019-09-15,7.0826423937
2019-09-16,7.0670836733
2019-09-17,7.0967712679
2019-09-18,7.0884827649
2019-09-19,7.0947863016
2019-09-20,7.0903898459
2019-09-21,7.0903898459
2019-09-22,7.0903898459
2019-09-23,7.1259899863
2019-09-24,7.1070617104
2019-09-25,7.1242942998
2019-09-26,7.1289083928
2019-09-27,7.1282121628
2019-09-28,7.1282121628
2019-09-29,7.1282121628
2019-09-30,7.14335568
2019-10-01,7.1483758488
2019-10-02,7.148375286
2019-10-03,7.148388275
2019-10-04,7.1497404135
2019-10-05,7.1497404135
2019-10-06,7.1497404135
2019-10-07,7.1483671427
2019-10-08,7.143091207
2019-10-09,7.1273108096
2019-10-10,7.1230281052
2019-10-11,7.1010594947
2019-10-12,7.1010594947
2019-10-13,7.1010594947
2019-10-14,7.0698939353
2019-10-15,7.0812210412
2019-10-16,7.0993197279
2019-10-17,7.0779267525
2019-10-18,7.0837221823
2019-10-19,7.0837221823
2019-10-20,7.0837221823
2019-10-21,7.0728542021
2019-10-22,7.0795148248
2019-10-23,7.0739908298
2019-10-24,7.0726096334
2019-10-25,7.0697758171
2019-10-26,7.0697758171
2019-10-27,7.0697758171
2019-10-28,7.0682781636
2019-10-29,7.0655250113
2019-10-30,7.0566360526
2019-10-31,7.0414201183
2019-11-01,7.0419247688
2019-11-02,7.0419247688
2019-11-03,7.0419247688
2019-11-04,7.0285893529
2019-11-05,6.997389504
2019-11-06,6.9976555455
2019-11-07,6.9758057236
2019-11-08,6.9888526373
2019-11-09,6.9888526373
2019-11-10,6.9888526373
2019-11-11,7.0105968662
2019-11-12,7.007444394
2019-11-13,7.0217154279
2019-11-14,7.0210057288
2019-11-15,7.0095160413
2019-11-16,7.0095160413
2019-11-17,7.0095160413
2019-11-18,7.0182623633
2019-11-19,7.0261803737
2019-11-20,7.0337281852
2019-11-21,7.0266883058
2019-11-22,7.0387050099
2019-11-23,7.0387050099
2019-11-24,7.0387050099
2019-11-25,7.0361555233
2019-11-26,7.0395644283
2019-11-27,7.0263420837
2019-11-28,7.034620627
2019-11-29,7.0271353123
2019-11-30,7.0271353123
2019-12-01,7.0271353123
2019-12-02,7.0420938039
2019-12-03,7.0580796676
2019-12-04,7.0525223355
2019-12-05,7.042094826
2019-12-06,7.0301965026
2019-12-07,7.0301965026
2019-12-08,7.0301965026
2019-12-09,7.0392776524
2019-12-10,7.0387288977
2019-12-11,7.0392776524
2019-12-12,7.0372631768
2019-12-13,6.9715410775
2019-12-14,6.9715410775
2019-12-15,6.9715410775
2019-12-16,7.0002691549
2019-12-17,6.9960580541
2019-12-18,6.9980206928
2019-12-19,7.0100746604
2019-12-20,7.0076597279
2019-12-21,7.0076597279
2019-12-22,7.0076597279
2019-12-23,7.0114672686
2019-12-24,7.0074909747
2019-12-25,7.0074909747
2019-12-26,7.0074909747
2019-12-27,6.9958755492
2019-12-28,6.9958755492
2019-12-29,6.9958755492
2019-12-30,6.9867727232
2019-12-31,6.9614562934
2020-01-01,6.9614562934
2020-01-02,6.9638166711
2020-01-03,6.9715618552
2020-01-04,6.9715618552
2020-01-05,6.9715618552
2020-01-06,6.9723959264
2020-01-07,6.9425349087
2020-01-08,6.9441295547
2020-01-09,6.9316831683
2020-01-10,6.9220989992
2020-01-11,6.9220989992
2020-01-12,6.9220989992
2020-01-13,6.8934927198
2020-01-14,6.8858299595
2020-01-15,6.887991384
2020-01-16,6.8794878682
2020-01-17,6.8586604249
2020-01-18,6.8586604249
2020-01-19,6.8586604249
2020-01-20,6.8662156067
2020-01-21,6.9034637877
2020-01-22,6.9020562771
2020-01-23,6.9332792354
2020-01-24,6.9333031264
2020-01-25,6.9333031264
2020-01-26,6.9333031264
2020-01-27,6.9366893424
2020-01-28,6.9366651522
2020-01-29,6.9366421234
2020-01-30,6.9366216339
2020-01-31,6.9366630474
2020-02-01,6.9366630474
2020-02-02,6.9366630474
2020-02-03,7.0197903488
2020-02-04,6.9965604634
2020-02-05,6.9725120203
2020-02-06,6.968644915
2020-02-07,6.993436047
2020-02-08,6.993436047
2020-02-09,6.993436047
2020-02-10,6.9830152497
2020-02-11,6.9741308137
2020-02-12,6.9702217336
2020-02-13,6.9835281126
2020-02-14,6.987363955
2020-02-15,6.987363955
2020-02-16,6.987363955
2020-02-17,6.9815413013
2020-02-18,7.0018491124
2020-02-19,6.9942592593
2020-02-20,7.0238183503
2020-02-21,7.0312933988
2020-02-22,7.0312933988
2020-02-23,7.0312933988
2020-02-24,7.0347568867
2020-02-25,7.0152214022
2020-02-26,7.0187586207
2020-02-27,7.0059284933
2020-02-28,6.9838753758
2020-02-29,6.9838753758
2020-03-01,6.9838753758
2020-03-02,6.9653839238
2020-03-03,6.9777817757
2020-03-04,6.9226067416
2020-03-05,6.934745687
2020-03-06,6.9258115737
2020-03-07,6.9258115737
2020-03-08,6.9258115737
2020-03-09,6.9483240223
2020-03-10,6.9569798068
2020-03-11,6.9513937897
2020-03-12,7.0175266904
2020-03-13,6.9873018732
2020-03-14,6.9873018732
2020-03-15,6.9873018732
2020-03-16,7.0225867169
2020-03-17,7.020123839
2020-03-18,7.0353941833
2020-03-19,7.1149893528
2020-03-20,7.0905949379
2020-03-21,7.0905949379
2020-03-22,7.0905949379
2020-03-23,7.0838356673
2020-03-24,7.0597620585
2020-03-25,7.0974415812
2020-03-26,7.073581641
2020-03-27,7.0961100483
2020-03-28,7.0961100483
2020-03-29,7.0961100483
2020-03-30,7.0996012326
2020-03-31,7.0996714129
2020-04-01,7.1006766642
2020-04-02,7.0958188153
2020-04-03,7.0909596662
2020-04-04,7.0909596662
2020-04-05,7.0909596662
2020-04-06,7.0910017607
2020-04-07,7.055764814
2020-04-08,7.0663232453
2020-04-09,7.058893899
2020-04-10,7.058893899
2020-04-11,7.058893899
2020-04-12,7.058893899
2020-04-13,7.058893899
2020-04-14,7.0570099425
2020-04-15,7.0620930019
2020-04-16,7.0711792799
2020-04-17,7.0737569061
2020-04-18,7.0737569061
2020-04-19,7.0737569061
2020-04-20,7.073572744
2020-04-21,7.0949524776
2020-04-22,7.0823594368
2020-04-23,7.0793724471
2020-04-24,7.0791666667
2020-04-25,7.0791666667
2020-04-26,7.0791666667
2020-04-27,7.0825654257
2020-04-28,7.0770433024
2020-04-29,7.0764619074
2020-04-30,7.0490069879
2020-05-01,7.0490069879
2020-05-02,7.0490069879
2020-05-03,7.0490069879
2020-05-04,7.062237251
2020-05-05,7.0621599188
2020-05-06,7.0978995096
2020-05-07,7.0877306872
2020-05-08,7.0754403763
2020-05-09,7.0754403763
2020-05-10,7.0754403763
2020-05-11,7.0937730968
2020-05-12,7.0853748388
2020-05-13,7.0898390805
2020-05-14,7.1029466271
2020-05-15,7.108631228
2020-05-16,7.108631228
2020-05-17,7.108631228
2020-05-18,7.114844904
2020-05-19,7.1064840183
2020-05-20,7.1003832816
2020-05-21,7.1048181818
2020-05-22,7.1347212032
2020-05-23,7.1347212032
2020-05-24,7.1347212032
2020-05-25,7.1362053162
2020-05-26,7.131571754
2020-05-27,7.1587662633
2020-05-28,7.1535947712
2020-05-29,7.1350574713
2020-05-30,7.1350574713
2020-05-31,7.1350574713
2020-06-01,7.1362900324
2020-06-02,7.106944693
2020-06-03,7.1108629623
2020-06-04,7.1169777778
2020-06-05,7.0917034422
2020-06-06,7.0917034422
2020-06-07,7.0917034422
2020-06-08,7.074523704
2020-06-09,7.0856206835
2020-06-10,7.0597802198
2020-06-11,7.0717307014
2020-06-12,7.0762561925
2020-06-13,7.0762561925
2020-06-14,7.0762561925
2020-06-15,7.0949968897
2020-06-16,7.0782631765
2020-06-17,7.0870726496
2020-06-18,7.0883086794
2020-06-19,7.0768956289
2020-06-20,7.0768956289
2020-06-21,7.0768956289
2020-06-22,7.0764291447
2020-06-23,7.0634387701
2020-06-24,7.0719858156
2020-06-25,7.0719642857
2020-06-26,7.0719700348
2020-06-27,7.0719700348
2020-06-28,7.0719700348
2020-06-29,7.0755937611
2020-06-30,7.0743882836
2020-07-01,7.0670535714
2020-07-02,7.0670742513
2020-07-03,7.0661083393
2020-07-04,7.0661083393
2020-07-05,7.0661083393
2020-07-06,7.0196909492
2020-07-07,7.0227635075
2020-07-08,7.0142654616
2020-07-09,6.9855404691
2020-07-10,7.0017736786
2020-07-11,7.0017736786
2020-07-12,7.0017736786
2020-07-13,7.0005296143
2020-07-14,7.0158241758
2020-07-15,6.9883781894
2020-07-16,6.9967583669
2020-07-17,6.9981624081
2020-07-18,6.9981624081
2020-07-19,6.9981624081
2020-07-20,6.9874213836
2020-07-21,6.9896006292
2020-07-22,6.995940577
2020-07-23,7.0063964042
2020-07-24,7.0169710544
2020-07-25,7.0169710544
2020-07-26,7.0169710544
2020-07-27,7.0020408163
2020-07-28,7.0018776137
2020-07-29,6.9993176972
2020-07-30,7.0033211275
2020-07-31,6.9747636732
2020-08-01,6.9747636732
2020-08-02,6.9747636732
2020-08-03,6.9844789357
2020-08-04,6.9831704207
2020-08-05,6.9408638434
2020-08-06,6.9513636747
2020-08-07,6.9592959296
2020-08-08,6.9592959296
2020-08-09,6.9592959296
2020-08-10,6.9712658335
2020-08-11,6.9470423491
2020-08-12,6.945714043
2020-08-13,6.9455759317
2020-08-14,6.9499703716
2020-08-15,6.9499703716
2020-08-16,6.9499703716
2020-08-17,6.9401839197
2020-08-18,6.9214681673
2020-08-19,6.9112545043
2020-08-20,6.9185654008
2020-08-21,6.9235279123
2020-08-22,6.9235279123
2020-08-23,6.9235279123
2020-08-24,6.9128893391
2020-08-25,6.9130692399
2020-08-26,6.8930358809
2020-08-27,6.8882771472
2020-08-28,6.8610155266
2020-08-29,6.8610155266
2020-08-30,6.8610155266
2020-08-31,6.8434673367
2020-09-01,6.8189705514
2020-09-02,6.8270803474
2020-09-03,6.8400914247
2020-09-04,6.8405674717
2020-09-05,6.8405674717
2020-09-06,6.8405674717
2020-09-07,6.8326285521
2020-09-08,6.8441238863
2020-09-09,6.8448144058
2020-09-10,6.8378766141
2020-09-11,6.8367639615
2020-09-12,6.8367639615
2020-09-13,6.8367639615
2020-09-14,6.8193836309
2020-09-15,6.7714429869
2020-09-16,6.7595416632
2020-09-17,6.7696024413
2020-09-18,6.7730921998
2020-09-19,6.7730921998
2020-09-20,6.7730921998
2020-09-21,6.7864596589
2020-09-22,6.7759795571
2020-09-23,6.7937906261
2020-09-24,6.8292829541
2020-09-25,6.8292074953
2020-09-26,6.8292074953
2020-09-27,6.8292074953
2020-09-28,6.8131962296
2020-09-29,6.8173816442
2020-09-30,6.8090194739
2020-10-01,6.7907590197
2020-10-02,6.7907928389
2020-10-03,6.7907928389
2020-10-04,6.7907928389
2020-10-05,6.8089734874
2020-10-06,6.7919457397
2020-10-07,6.7913338997
2020-10-08,6.7908202295
2020-10-09,6.7017380246
2020-10-10,6.7017380246
2020-10-11,6.7017380246
2020-10-12,6.7444698703
2020-10-13,6.7352167642
2020-10-14,6.7312340426
2020-10-15,6.7324328945
2020-10-16,6.6978110893
2020-10-17,6.6978110893
2020-10-18,6.6978110893
2020-10-19,6.6836656767
2020-10-20,6.6823031329
2020-10-21,6.6553324333
2020-10-22,6.6813298367
2020-10-23,6.6765350877
2020-10-24,6.6765350877
2020-10-25,6.6765350877
2020-10-26,6.7130890938
2020-10-27,6.7059668695
2020-10-28,6.7233734118
2020-10-29,6.7097573479
2020-10-30,6.681313045
2020-10-31,6.681313045
2020-11-01,6.681313045
2020-11-02,6.6908685204
2020-11-03,6.6824474449
2020-11-04,6.6579643375
2020-11-05,6.6074230283
2020-11-06,6.6106149958
2020-11-07,6.6106149958
2020-11-08,6.6106149958
2020-11-09,6.6039720609
2020-11-10,6.61475271
2020-11-11,6.6244263131
2020-11-12,6.6241200916
2020-11-13,6.6241200916
